diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Invagination basilaire,Q4867295, , , , , , , , , , , , , ,Q75.8,C1862299,C566226, , , , 
Q94324616,Q94324616, , , , , , , , , , , , , , , , , , , , 
hyperalbunose avec xanthochromie du liquide céphalo-rachidien,Q2690363, , , , , , , , , , , , , , ,C0278204, , , , ,syndrome de Lépine Froin
pneumorachis,Q18354097, , , , , , , , , , , , , , ,C3203727,D063205, , ,présence d'air dans le canal rachidien, 
Syndrome pyramidal,Q3508790, , , , , , , , , , , , , , ,C1857364, , ,https://fr.wikipedia.org/wiki/Syndrome_pyramidal,affection de la motricité volontaire, 
neuropathie motrice et sensorielle à début facial,Q5428551, , , , , , , , , , , , , , , , , , , ,Syndrome FOSMN
hérédoataxie cérébelleuse,Q3731293, , , , , , , , , , , , , ,G11,C0004138, ,C140268, , ,ataxie héréditaire
Q17001872,Q17001872, , , , , , , , , , , , , , , , , , , , 
maladie de Huntington-like,Q24977062, , , , , , , , , , , , ,333.99, ,C3711380,C580174, , , , 
aspergillose intracavitaire,Q3625276,aspergillome,Q356713, , , , , , , , , , , , , , , , , , 
syndrome un et demi de Fisher,Q1306962, , , , , , , , , , , , , , ,C1282373, , , ,paralysie de la latéralité du regard associée à une ophtalmoplégie internucléaire de l'autre oeil, 
syndrome de paralysie du larynx-déficience intellectuelle,Q29982064, , , , , , , , , , , , , ,J38.0,C0396059, , , , ,Syndrome de Plott
Q56188294,Q56188294, , , , , , , , , , , , , , , , , , , , 
TiMidity++,Q1135617, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/TiMidity%2B%2B,synthétiseur MIDI en logciel libre, 
Q6440938,Q6440938, , , , ,Q5869879,Q5869879, , , , , , , , , , , , , , 
Limpieza de sangre,Q2745483, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Limpieza_de_sangre, ,Pureté de sang
Q3374768,Q3374768, , , , , , , , , , , , , , , , , , , , 
Mouvement 969,Q13548098, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Mouvement_969, , 
Q19895438,Q19895438, , , , , , , , , , , , , , , , , , , , 
Q19874646,Q19874646, , , , , , , , , , , , , , , , , , , , 
Q19895433,Q19895433, , , , , , , , , , , , , , , , , , , , 
Q19595566,Q19595566, , , , , , , , , , , , , , , , , , , , 
Q19895437,Q19895437, , , , , , , , , , , , , , , , , , , , 
Q30325280,Q30325280, , , , , , , , , , , , , , , , , , , , 
Q39086664,Q39086664, , , , , , , , , , , , , , , , , , , , 
photophobie,Q281289, , ,"diclofénac,kétorolac trométamol","Q244408,Q27107089", , , , , , , , , , ,C0085636,D020795,C28210,https://fr.wikipedia.org/wiki/Photophobie,trop grande sensibilité à la lumière, 
Q18206542,Q18206542, , , , , , , , , , , , , , , , , , ,type de technophobie, 
alektorophobie,Q16002436, , , , , , , , , , , , , , , , , , ,phobie des poulets, 
transmisogynie,Q18211652, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Transmisogynie, , 
Q4774135,Q4774135, , , , , , , , , , , , , , , , , , , , 
Q4774136,Q4774136, , , , , , , , , , , , , , , , , , , , 
Distinction Hua-Yi,Q3030751, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Distinction_Hua-Yi, , 
Q111945952,Q111945952, , , , , , , , , , , , , , , , , , , , 
antijudaïsme,Q575970, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Antijuda%C3%AFsme,hostilité ou opposition au Judaïsme,"Anti-judaïsme,Anti-talmudisme,Antijudaisme,Antijudaïque,Antijudaïsme chrétien,Antijudaïsme chrétien dans l'histoire,Antijudaïsme païen,Haine du judaïsme"
hungarophobie,Q1162686, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Hungarophobie, ,"antihungarisme,magyarophobie"
Souabes à Berlin,Q15846785, , , , , , , , , , , , , , , , , , ,stéréotype allemand, 
ultranationalisme,Q38352698, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Ultranationalisme, ,ultra-nationalisme
Q57147771,Q57147771, , , , , , , , , , , , , , , , , , , , 
Q56149512,Q56149512, , , , , , , , , , , , , , , , , , , , 
Q56772016,Q56772016, , , , , , , , , , , , , , , , , , , , 
arrêt respiratoire,Q3774744, , , , , , , , , , , , , ,R09.2, , ,C101772, , , 
insuffisance respiratoire chronique,Q3152925, , , , , , , , ,broncho-pneumopathie chronique obstructive,Q199804, , , , , , , ,https://fr.wikipedia.org/wiki/Insuffisance_respiratoire_chronique, , 
œdème du poumon,Q857667, , ,"Q1890796,Q27281933,Q418571,bumetanide,furosémide,torasemide","Q1890796,Q27281933,Q275926,Q388801,Q418571,Q419948", , , , , , , , , ,"J81,J81.1",C0034063,D011654,C26868,https://fr.wikipedia.org/wiki/%C5%92d%C3%A8me_aigu_du_poumon,Accumulation rapide de liquide dans les poumons,"Oedème du poumon,Œdème du poumon,Œdème pulmonaire"
insuffisance respiratoire aiguë,Q21006662, , , , ,syndrome de détresse respiratoire aiguë,Q344873, , , , , , ,518.81, ,C0865850,D012131,C27043,https://fr.wikipedia.org/wiki/D%C3%A9tresse_respiratoire,insuffisance respiratoire survenant de manière brutale et se manifestant par une dyspnée importante (essoufflement),"Détresse respiratoire,détresse respiratoire"
Q26842283,Q26842283, , , , , , , , , , , , , , , , , , , , 
atrésie du vagin,Q1691618, , , , , , , , , , , , , ,Q52.0,C1321884, , ,https://fr.wikipedia.org/wiki/Atr%C3%A9sie_vaginale, , 
héritabilité de l'autisme,Q3145036, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/H%C3%A9ritabilit%C3%A9_de_l%27autisme, ,autisme et génétique
épigénétique de l'autisme,Q5382904, , , , , , , , , , , , , , , , , , , , 
Q17144593,Q17144593, , , , , , , , , , , , , , , , , , , , 
massacre de Hungerford,Q473880, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Massacre_de_Hungerford, ,Michael Robert Ryan
Q18002903,Q18002903, , , , , , , , , , , , , , , , , , , , 
Q17489133,Q17489133, , , , , , , , , , , , , , , , , , , , 
Fusillade du 22 juillet 2016 à Munich,Q25980145, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Fusillade_du_22_juillet_2016_%C3%A0_Munich, , 
boire avant de sortir,Q7239873, , , , , , , , , , , , , , , , , , , , 
Q105972644,Q105972644, , , , , , , , , , , , , , , , , , , , 
Q5192551,Q5192551, , , , , , , , , , , , , , , , , , , , 
Q7234321,Q7234321, , , , , , , , , , , , , , , , , , , , 
Q6815723,Q6815723, , , , , , , , , , , , , , , , , , , , 
hypomélanose en goutte idiopathique,Q5988879, , , , , , , , , , , , , , , , , , , , 
tâches de Bier,Q4904603, , , , , , , , , , , , , , ,C0406529, , , , , 
complication d'un infarctus du myocarde,Q6947903, , , , , , , , , , , , , , , , , , , , 
infarctus du myocarde chez la femme,Q17993804, , , , , , , , , , , , , , , , , , , , 
syndrome de Wellens,Q7981210, , , , , , , , , , , , , , ,C3874318, , ,https://fr.wikipedia.org/wiki/Syndrome_de_Wellens, ,nde T biphasique dans le précordium gauche
myocarde hibernant,Q2834369, , , , , , , , , , , , , , ,C0349781, , , , ,'hibernation myocardique
thyréotoxicose factice,Q6147355, , , , , , , , , , , , , , , , , , , ,"hyperthyroïde factice,thyrotoxicose factice"
remodelage ventriculaire,Q7920323, , , , , , , , , , , , , , , ,D020257, , , , 
Q39087297,Q39087297, , , , , , , , , , , , , , , , , , , , 
élongation des ischio-jambiers,Q359090, , , , , , , , , , , , , , ,C0434423, , , , , 
tennis leg,Q2159432, , , , , , , , , , , , , , , , , , ,déchirure musculaire du mollet, 
déchirure des obliques,Q25098793, , , , , , , , , , , , , , , , , , , , 
hypotonie néonatale,Q16566386, , , , , , , , , , , , , , ,C2267233, , , , , 
anémie hémolytique auto-immune à auto-anticorps chauds,Q7969590, , , , , , , , , , , , , ,D59.1,C0272118, , , , , 
espace épidural,Q3966104, , , , , , , , , , , , , , , ,D004824, ,https://fr.wikipedia.org/wiki/Espace_%C3%A9pidural, ,"espace extradural,espace péridural"
lombalgie,Q852163, , ,Tizanidine,Q423538, , , , , , , , , , ,C0024031,D017116, ,https://fr.wikipedia.org/wiki/Lombalgie,douleur lombaire, 
hyperplasie fibreuse,Q5384044, , , , , , , , , , , , , , ,C0399495, , , , , 
Q3906116,Q3906116, , , , , , , , , , , , , , ,C0266765, ,C113385, , , 
choriocentèse,Q1076497, , , , , , , , , , , , ,75.33, , ,D015193,C92755,https://fr.wikipedia.org/wiki/Choriocent%C3%A8se, ,"Biopsie de trophoblaste,Biopsie du trophoblaste,Choriocentese"
état de stress post-traumatique lié à l'accouchement,Q3997973, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Trouble_de_stress_post-traumatique_p%C3%A9rinatal, , 
Présentation podalique,Q813687, , , , , , , , , , , , , , ,C0006157,D001946,C34438,https://fr.wikipedia.org/wiki/Pr%C3%A9sentation_podalique,"lors de l'accouchement, un nouveau-né se présente à l'entrée du bassin maternel la partie inférieure de son corps","Accouchemennt en siège,Accouchement par le siège,Naissance en siège,Presentation podalique,Présentation du siège"
Q5156923,Q5156923, , , , , , , , , , , , , , ,C0426178, ,C92756, , , 
dystocie cervicale,Q16034135, , , , , , , , , , , , , , ,C0013419, , ,https://fr.wikipedia.org/wiki/Dystocie_cervicale, , 
Q16801987,Q16801987, , , , , , , , , , , , , , , , , , , , 
Q95800635,Q95800635, , , , , , , , , , , , , , , , , , , , 
Q66715404,Q66715404, , , , , , , , , , , , , , , , , , , , 
artère coronaire gauche,Q744391, , , , , , , , , , , , , , , , ,C12872,https://fr.wikipedia.org/wiki/Art%C3%A8re_coronaire_gauche, , 
artère coronaire droite,Q429285, , , , , , , , , , , , , , , , ,C12875,https://fr.wikipedia.org/wiki/Art%C3%A8re_coronaire_droite, , 
Thrombose veineuse superficielle,Q7643336, , , , , , , , , , , , , , ,C0851613, , , , , 
pyléphlébite,Q3904971, , , , , , , , , , , , , , ,C0156192, , , , , 
maladie alcoolique du poumon,Q4713328, , , , ,maladies alcooliques du foie,Q558404, , , , , , , , , , , , , ,maladies alcooliques du poumon
myopie alcoolique,Q16002418, , , , , , , , , , , , , , , , , , , , 
effet de l'alcool sur la mémoire,Q5347361, , , , , , , , , , , , , , ,C0001940, , , , , 
Œnothérapie,Q2436654, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/%C5%92noth%C3%A9rapie, ,"Oenotherapie,Oenothérapie,Œnotherapie"
péthidine,Q55434, , , , , , , , , , , , , , ,C0025376,D008614, ,https://fr.wikipedia.org/wiki/P%C3%A9thidine,médicament, 
Q95453279,Q95453279, , , , , , , , , , , , , , , , , , , , 
haschich,Q151980, , , , ,Shit,Q185683, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Haschich,résine,"Grillos,Hachich,Hachisch,Hasch,Haschisch,Haschish,Hashisch,Hashish,Résine de cannabis"
trouble lié à l'utilisation d'opioïdes,Q1639178, , ,buprénorphine,Q407721,Q96611344,Q96611344, , , , , , ,305.5,F11.1,C0029095, , , , ,"TUO,trouble lié aux opiacés"
opium,Q46452, , , , , , , , , , , , , , , ,D009892, ,https://fr.wikipedia.org/wiki/Opium,préparation psychotrope, 
Stupéfiant,Q7708739, , , , , , , , , , , , , , , ,D000084783, , , , 
Q57318256,Q57318256, , , , , , , , , , , , , , , , , , , , 
opioïde,Q427523, , , , , , , , , , , , , , , ,D000701, ,https://fr.wikipedia.org/wiki/Opio%C3%AFde,composés chimiques dont les effets sont similaires à ceux de l'opium sans y être chimiquement apparentés,Opioide
Speedball,Q384153, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Speedball_(jeu_vid%C3%A9o),jeu vidéo de 1988, 
hallucination sonore,Q1054088, , , , , , , , , , , , , , , , ,C118174,https://fr.wikipedia.org/wiki/Hallucination_sonore, ,Hallucination auditive
trip hop,Q205560, , , , ,Illbient,Q1658757, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Trip_hop,genre musical,"Trip-hop,Triphop"
hallucination  visuelle,Q108598184, , , , , , , , , , , , , , ,C0233763, ,C118179, , , 
Éléphant rose,Q565650, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/%C3%89l%C3%A9phant_rose, ,Elephant rose
Makyo,Q14955352, , , , ,Makyo,Q1758551, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Makyo,auteur français de bande dessinée,"Pierre Fournier,Pierre Makyo"
hallucination yeux fermé,Q5135315, , , , , , , , , , , , , , , , , , , , 
hallucination tactile,Q17162704, , , , ,Q108598204,Q108598204, , , , , , , , ,C0233767, ,C118176, , ,hallucination haptique
Q426620,Q426620, , , , , , , , , , , , , , , , , , , , 
somatoparaphrénie,Q4428661, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Somatoparaphr%C3%A9nie, , 
paranoïa religieuse,Q7311385, , , , , , , , , , , , , , , , , , , , 
Q94028483,Q94028483, , , , , , , , , , , , , , , , , , , , 
myopathie de Duchenne,Q1648484,"amyotrophie,cardiomyopathie,faiblesse musculaire","Q270421,Q2844600,Q847583","ataluren,déflazacort,eteplirsen","Q5402585,Q753330,Q779118", , , , ,mutation,Q42918,"Q2094702,Q90834779,analyse génétique,examen du sommeil,imagerie par résonance magnétique,Électromyogramme","Q161238,Q2094702,Q285223,Q507369,Q7539768,Q90834779", ,G71.0,C0013264,D020388,C75482,https://fr.wikipedia.org/wiki/Myopathie_de_Duchenne,maladie musculaire evolutive,"Dystrophie de Duchenne,Dystrophie musculaire de Duchenne"
myopathie de Duchenne,Q1648484,"amyotrophie,cardiomyopathie,faiblesse musculaire","Q270421,Q2844600,Q847583","ataluren,déflazacort,eteplirsen","Q5402585,Q753330,Q779118", , , , ,mutation,Q42918,"Q2094702,Q90834779,analyse génétique,examen du sommeil,imagerie par résonance magnétique,Électromyogramme","Q161238,Q2094702,Q285223,Q507369,Q7539768,Q90834779", ,G71.0,C0013264,D020388,C75482,https://fr.wikipedia.org/wiki/Myopathie_de_Duchenne,maladie musculaire evolutive,"Dystrophie de Duchenne,Dystrophie musculaire de Duchenne"
amylose secondaire systémique,Q7443882, , , , , , , , , , , , , , , , , , , , 
alexie pure,Q7261142, , , , , , , , , , , , , , , ,D020237, , , , 
Q7449060,Q7449060, , , , , , , , , , , , , , , , , , , , 
Q1826263,Q1826263, , , , , , , , , , , , , , , , , , , , 
Q4876973,Q4876973, , , , , , , , , , , , , , , , , , , , 
enrouement,Q3930506, , , , , , , , , , , , , , ,C0019825,D006685,C47813, , , 
mutisme,Q671776, , , , , , , , , , , , , , ,C0026884,D009155, ,https://fr.wikipedia.org/wiki/Mutisme,problème de santé, 
cordite,Q5104989, , , , , , , , , , , , , , ,C0264314, , , ,inflammation des cordes vocales, 
nodules des cordes vocales,Q473563, , , , , , , , , , , , , , ,C0396053, , , , , 
kyste des cordes vocales,Q4117792, , , , , , , , , , , , , , ,C0426551, , , , , 
pseudomyxome des cordes vocales,Q786896, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Pseudomyxome_des_cordes_vocales, ,"œdème de Reinke,œdème des cordes vocales"
presbylarynx,Q7240713, , , , , , , , , , , , , , , , , , ,vieillissement de la corde vocale, 
Q21558718,Q21558718, , , , , , , , , , , , , , ,"C0396066,C4087190", , , , , 
syndrome de la dent fissurée,Q497584, , , , , , , , , , , , , , ,C0010261,D003387, , , , 
ésotropie infantile essentielle,Q3733047, , , , , , , , , , , , , , ,C0339619, , , , ,strabisme précoce
ésotropie sensorielle,Q3733048, , , , , , , , , , , , , , ,C0339624, , , , , 
paralysie du regard horizontal,Q5903570, , , , , , , , , , , , , , ,C0339651, , , , , 
Syndrome de Parinaud,Q1503804,Q94388233,Q94388233, , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Parinaud, , 
déviation verticale dissociée,Q1229340, , , , , , , , , , , , , , , , , , , , 
phénomène de Hertwig-Magendie,Q1614766, , , , , , , , , , , , ,378.87, ,C0271381, , , ,strabisme oblique, 
Aphasie transcorticale mixte,Q961726, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Aphasie_transcorticale_mixte, , 
syndrome de Valentino,Q7911051, , , , , , , , , , , , , , , , , , , , 
ulcère de Curling,Q5194855, , , , , , , , , , , , , , ,C0010474, , ,https://fr.wikipedia.org/wiki/Ulc%C3%A8re_de_Curling, , 
odynophagie,Q2455868, , , , , , , , , , , , , , ,C0221150, , ,https://fr.wikipedia.org/wiki/Odynophagie, ,Odynodysphagie
presbyphagie,Q7240714, , , , , , , , , , , , , , ,C3532351, , , , , 
obstruction alimentaire oesophagienne,Q5398623, , , , , , , , , , , , , , ,C1268574, , , , ,"bouchon oesophagien,engouement"
dysphagie oropharyngée,Q3533214, , , , , , , , , , , , , , , , ,C113588, , , 
dysphagie lusoria,Q3710013, , , , , , , , , , , , ,787.29,Q25.4,C0267073, , , ,compression de l'œsophage par une malformation de l'arc aortique, 
aphagie,Q969633, , , , , , , , , , , , , , ,C0221470, ,C121623, ,impossibilité de déglutir, 
varice de l'œsophage avec saignement,Q3724757, , , , , , , , , , , , ,456.0,"I85.0,I85.01", , , , , , 
Q57652131,Q57652131, , , , , , , , , , , , , , , , , , , , 
fibrome odontogène central,Q16858684, , , , , , , , , , , , , , ,C1260966, , , , , 
fibrome odontogène périphérique,Q7168707, , , , , , , , , , , , , , ,C0334571, , , , , 
sialoblastome,Q7506688, , , , , , , , , , , , , , ,C1266145, , , , , 
Q25339412,Q25339412, , , , , , , , , , , , , , ,C0205646, ,C5950, , , 
aplasie des glandes salivaires,Q25339373, , , , , , , , , , , , , , ,C2910169, , , , ,agénésie des glandes salivaires
glossocèle,Q3772503, , , , , , , , , , , , , , ,C0267047, , , ,saillie de la langue hors de la bouche, 
papillite linguale transitoire,Q6543815, , , , , , , , , , , , , , ,C4041403, , ,https://fr.wikipedia.org/wiki/Papillite_linguale_familiale, , 
dépôt lingual,Q229985, , , , , , , , , , , , , , ,CL473755, , , ,dépôts visibles sur la muqueuse de la languette,langue saburrale
langue crénelé,Q17084859, , , , , , , , , , , , , , ,C0267045, , , , , 
Langue scrotale,Q25383876, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Langue_scrotale, , 
torus mandibulaire,Q5644824, , , , , , , , , , , , , , ,"C0266980,C1184914", , , , ,exostose mandibulaire
torus palatinus,Q3995841, , , , , , , , , , , , , , ,C0266981, , , ,bourrelet  du haut du palais,torus palatin
Q27710701,Q27710701, , , , , , , , , , , , , , , , , , , , 
dent néonatale,Q9393284, , , , , , , , , , , , , , ,C4230923, , , , , 
Q17007356,Q17007356, , , , , , , , , , , , , , , , , , , , 
traumatologie des dents,Q2346266, , , , , , , , , , , , , , , ,D018677, ,https://fr.wikipedia.org/wiki/L%C3%A9sions_traumatiques_en_odontologie, ,"Dent cassée,Lésions traumatiques en odontologie"
molaire mûriforme,Q6933835, , , , , , , , ,syphilis congénitale,Q5160454, , , , ,C0266024, , , ,anomalie dentaire  due à la syphilis,"molaire de Fournier,molaire en forme de mûre,molaires de moon"
Catharinella erythrodontia,Q15326745, , , , , , , , , , , , , , , , , , , , 
édentement complet,Q54932060, , , , , , , , , , , , , , , ,D009066, , , , 
dislocation du germe dentaire,Q5276656, , , , , , , , , , , , , , ,C0266048, , , , ,dilacération
Microdontia,Q107278620, , , , , , , , , , , , , , , , , , , , 
Q15753592,Q15753592, , , , , , , , , , , , , , , , , , , , 
dent invaginée,Q3847228, , , , , , , , , , , , , , ,C0011320,D003719, , , , 
Enamélome,Q3846855, , , , , , , , , , , , , , ,C0266035, , , , ,"amélome,perle d'émail"
racine surnuméraire d'une dent,Q7644076, , , , , , , , , , , , , , ,C0266038, , , , , 
ostéosclérose idiopathique de la machoire,Q5988893, , , , , , , , , , , , , , , , , , , , 
gémination dentaire,Q1229859, , , , , , , , , , , , , , , , , , , , 
talon cuspidien,Q7680290, , , , , , , , , , , , , , , , , , , ,évagination dentaire
décoloration des dents,Q144083, , , , , , , , , , , , , , ,C0040434,D014075,C80112,https://fr.wikipedia.org/wiki/D%C3%A9coloration_dentaire,décoloration des dents humaines, 
Infection sous couronne dentaire,Q16643495, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Infection_sous_couronne_dentaire,infection qui survient après la pose d'une couronne dentaire, 
Q6393922,Q6393922,selles oranges,Q102186775, , , , , , , , , , , , , , , , ,diarrhée provoquée par l'huile laxative de certains poissons, 
atrésie de l'intestin grêle,Q3629030, , , , , , , , , , , , , ,"Q41.0,Q41.1,Q41.2,Q41.8,Q41.9","C0021828,C0266172,C0266175",C538260,C98828, , , 
lymphocytose duodénale,Q25324552, , , , , , , , , , , , , , ,CL515321, , ,https://fr.wikipedia.org/wiki/Lymphocytose_duod%C3%A9nale, ,"duodénite lymphocytaire,hyperlymphocytose duodénale,lymphocytose intraépithéliale duodénale"
Anoplocephala perfoliata,Q3388255, , , , , , , , , , , , , , , , , , , , 
mort encéphalique,Q223867, , , , ,mort,Q4, , ,"blessure cérébrale,maladie cérébro-vasculaire,pendaison","Q175111,Q3010352,Q3280669", , , , , ,D001926,C116340,https://fr.wikipedia.org/wiki/Mort_c%C3%A9r%C3%A9brale,absence totale et définitive d'activité cérébrale,"coma de type IV,coma dépassé,mort cerebrale"
Q933408,Q933408, , , , , , , , , , , , , , , , , , , , 
interactions médicaments-plantes,Q25326879, , , , , , , , , , , , , , , ,D041743, , , , 
multirésistance,Q643839, , , , ,Q6934671,Q6934671, , , , , , , , , ,D018432, , , , 
résistance antimicrobienne,Q63391344, , , , ,résistance aux antibiotiques,Q380775, , , , , , , , , ,D004352, ,https://fr.wikipedia.org/wiki/R%C3%A9sistance_aux_antibiotiques, , 
HIV Drug Resistance Database,Q5629924, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/HIV_Drug_Resistance_Database,Base de données de l'Université Stanford qui recense 93 mutations du VIH,Stanford HIV RT and Protease Sequence Database
résistance à l'insuline,Q1053470, , , , , , ,fumer,Q662860, , , , , , ,"C0021655,C3714619",D007333,C113101,https://fr.wikipedia.org/wiki/R%C3%A9sistance_%C3%A0_l%27insuline,FMPO,"Insulino-résistance,Insulinorésistance,Resistance a l'insuline,Syndrome de résistance à l'insuline"
Q7233596,Q7233596, , , , , , , , , , , , , , , , , , , , 
effets non spécifiques de la vaccination,Q19885439, , , , , , , , , , , , , , ,C3658217, , , , , 
intolérance médicamenteuse,Q1671531, , , , ,allergie,Q42982, , , , , , , , , , , , , , 
bronchospasme paradoxal,Q15700454, , , , , , , , , , , , , , ,C0236072, , , , ,Bronchoconstriction paradoxale
Acné liée aux stéroïdes,Q7611605, , , , , , , , , , , , , , ,C0406479, , , , ,"Acné cortisonique,Acné stéroïdien"
délire postopératoire,Q394116, , , , , , , , , , , , , , , ,D000071257, , , , 
Éveil peropératoire,Q1671572, , , , , , , , , , , , , , ,"C0919727,C0919728",D058926, ,https://fr.wikipedia.org/wiki/%C3%89veil_perop%C3%A9ratoire, , 
réaction allergique à l'anesthésie,Q4732120, , , , , , , , , , , , , , , , , , , , 
effets secondaires des gaz anesthésiants,Q25113023, , , , , , , , , , , , , , , , , , , , 
Crash Landing,Q1187244, , , , ,Crash-Landing,Q1138956, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Crash_Landing,album de Jimi Hendrix, 
syndrome de l'oreille musicale,Q6942543, , , , , , , , , , , , , , , , , , , , 
leucémie aiguë lymphoblastique hypodiploide,Q17125930, , , , , , , , , , , , , , ,C2697638, , , , , 
Q55779991,Q55779991, , , , , , , , , , , , , , ,C0005699, ,C9110, , , 
Q26492840,Q26492840, , , , , , , , , , , , , , ,C0279584, ,C9140, , , 
homophobie,Q33487, , , , , , , , , , , , , , , ,D063509, ,https://fr.wikipedia.org/wiki/Homophobie,"haine, mépris, aversion, préjudice ou discrimination irrationnelle des personnes homosexuelles du fait de leur orientation ou de leur pratique sexuelle ou à l’encontre de l’homosexualité en tant qu’identité de genre","agression homophobe,gayphobie,haine des homosexuels,homophobe,persécution des homosexuels,violence homophobe"
antichristianisme,Q564862, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Antichristianisme,"opposition, méfiance, hostilité, discrimination, répression ou persécution du christianisme","antichrétien,antichrétienne,christianophobie"
biphobie,Q747592, , , , ,panphobie,Q60964974, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Biphobie,"haine, mépris, aversion, préjudice ou discrimination irrationnelle des personnes bisexuelles du fait de leur orientation ou de leur pratique sexuelle ou à l’encontre de la bisexualité en tant qu’identité de genre", 
discrimination selon l'apparence physique,Q1463434, , , , ,Q63137979,Q63137979, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Discrimination_selon_l%27apparence_physique,type de discrimination, 
Q28001435,Q28001435, , , , ,discrimination contre les personnes de genre non-binaire,Q5282086, , , , , , , , , , , , , , 
tuberculose papulonécrotique,Q3604586, , , , , , , , , , , , , , ,C0275938, , , , ,tuberculose papulo-nécrotiques
lichen scrofuleux,Q6543213, , , , , , , , , , , , , , ,C0275935, , , , ,"lichen scrofulosorum,tuberculide folliculaire et lichénoïde"
Q8071124,Q8071124, , , , , , , , , , , , , , , , , , , , 
empoisonnement aigü  au béryllium,Q4896104,"amaigrissement,anorexie,bérylliose,cyanose,dermatite,douleur thoracique,fatigue,hippocratisme digital,insuffisance de la valvule pulmonaire,irritation oculaire,toux","Q11820606,Q1340669,Q192120,Q229256,Q254327,Q35805,Q3799243,Q684810,Q693058,Q718113,Q9690", , , , , , ,béryllium,Q569, , , , , , , , , , 
Glomérulonéphrite extra-membraneuse,Q1713037, , ,"ciclosporine,mycophénolate mofétil,prednisolone,rituximab","Q11426176,Q367700,Q412323,Q4567614", , , , , , , , ,"582.1,583.1",N03.2,C0017665,D015433,C34645,https://fr.wikipedia.org/wiki/Glom%C3%A9rulon%C3%A9phrite_extramembraneuse,maladie rénale,néphropathie lupique classe 5
glomérulonéphrite proliférative mésangiale,Q3772406, , , , , , , , , , , , , , ,C0221238, ,C35445, , ,néphropathie lupique classe 2
syndrome réno-pulmonaire,Q7259514, , , , , , , , , , , , , , , , , , , ,syndrome pneumorénal
glomérulonéphrite proliférative endocapillaire,Q5376224, , , , , , , , , , , , , , , , , , , , 
néphropathie mésangiale minimale,Q6865321, , , , , , , , , , , , , , , , , , , ,néphropathie lupique classe 1
maladie de Berger,Q1146454, , ,mycophénolate mofétil,Q4567614,purpura rhumatoïde,Q1035319, , , , , , ,583.9, ,"C0017661,C4025827",D005922,"C34643,C35280",https://fr.wikipedia.org/wiki/Maladie_de_Berger,maladie auto-immune atteignant les reins,"Néphropathie à Ig A,Néphropathie à IgA"
glomérulonéphrite rapidement progressive,Q1509367, , , , , , , , , , , , , ,N01,C0221239, ,C35264,https://fr.wikipedia.org/wiki/Glom%C3%A9rulon%C3%A9phrite_rapidement_progressive,syndrome clinique associant diminution rapide de la fonction rénale et hématurie glomérulaire,GNRP
Geisslerlieder,Q1357775, , , , , , , , , , , , , , , , , , , , 
allergie aux piqures d'insectes,Q203699, , , , , , , , ,piqûre d'insecte,Q368779, , , , ,C0740318, , , , , 
simuliidose,Q4419881, , , , , , , , ,Simuliidae,Q720467, , , , , , , , , , 
piqûre d'abeille,Q3523834, , , , , , , , , , , , , , ,C0413120, , , , , 
Q39087644,Q39087644, , , , , , , , , , , , , , , , , , , , 
