diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Q21505521,Q21505521, , , , , , , , , , , , , ,G71.0,C1837317,C563848, , , , 
Eritroblastopenia congénita de Blackfan-Diamond,Q1208654, , , , , , , , , , , , , ,D61.01,C1260899,D029503,C61236,https://es.wikipedia.org/wiki/Eritroblastopenia_cong%C3%A9nita_de_Blackfan-Diamond,Enfermedad genética,"Anemia de Blackfan Diamond,Anemia de Blackfan-Diamond,Anemia de Diamond Blackfan,Anemia de Diamond-Blackfan,Eritroblastopenia congenita,Eritroblastopenia congenita de Blackfan Diamond,Eritroblastopenia congenita de Blackfan-Diamond,Eritroblastopenia congénita,Eritroblastopenia congénita de Blackfan Diamond"
mucolipidosis,Q1952032, , , , , , , , , , , , , , , ,D009081, ,https://es.wikipedia.org/wiki/Mucolipidosis, , 
Q4638276,Q4638276, , , , , , , , , , , , , ,Q99.0, , , , , , 
Q5104520,Q5104520, , , , , , , , , , , , , ,Q78.8,C1859148,C537914,C131420, , , 
Dentinogénesis imperfecta,Q548984, , , , , , , , , , , , , ,K00.5,C0011436,D003811,C84667,https://es.wikipedia.org/wiki/Dentinog%C3%A9nesis_imperfecta,enfermedad humana, 
Q1504570,Q1504570, , , , , , , , , , , , , ,D68.59,C0398625,D020151,C99025, , , 
Deficiencia de adenilosuccinato liasa,Q4682317, , , , , , , , , , , , , , , ,C538235, ,https://es.wikipedia.org/wiki/Deficiencia_de_adenilosuccinato_liasa, , 
migraña hemipléjica familiar,Q3312899,"Hemiparesia,confusión mental,debilidad muscular,somnolencia","Q1077823,Q2291130,Q270421,Q557945", , , , , , , , , , ,346.8,G43.8,C0477373, ,C117009, , , 
Q288714,Q288714, , , , , , , , , , , , ,"282.43,282.49",D56.0,"C0002312,C1456873",D017085,C34368, , , 
Ictiosis Arlequín,Q266421, , , , , , , , , , , , , ,Q80.4,"C0239849,C0598226", ,C98934,https://es.wikipedia.org/wiki/Ictiosis_arlequ%C3%ADn,desorden genético de herencia autosómica recesiva que afecta al gen ABCA12,Ictiosis arleqin
Q55787700,Q55787700, , , , , , , , , , , , , ,D82.4,C3887645, , , , , 
Hemoglobinuria nocturna paroxística,Q1479494, , ,Eculizumab,Q421617, , , , , , , , , ,"D59.1,D59.5,D59.6","C0019050,C0024790,C0086774",D006457,C61233,https://es.wikipedia.org/wiki/Hemoglobinuria_nocturna_parox%C3%ADstica, ,"Anemia Paroxistica Nocturna,Anemia Paroxística Nocturna,HNP,Hemoglobinuria nocturna paroxistica"
Coproporfiria hereditaria,Q823140, , , , , , , , , , , , , ,E80.29,C0162531,D046349,C84759,https://es.wikipedia.org/wiki/Coproporfiria_hereditaria, , 
Q275385,Q275385, , , , , , , , , , , , , ,E80.2,"C0162532,C2936913,C3149848",D046350,C85219, , , 
Q3124960,Q3124960, , , , , , , , , , , , , ,Q81.0,C0079298,D016110,C84692, , , 
distrofia muscular de Emery-Dreifuss,Q1335642,"debilidad muscular,trastorno del ritmo cardíaco","Q189331,Q270421", , , , , , ,mutación,Q42918,"Q90834779,ecocardiografía,examen genético","Q216933,Q285223,Q90834779", ,G71.0,C0410189,D020389,C84685,https://es.wikipedia.org/wiki/Distrofia_muscular_de_Emery-Dreifuss, ,"Distrofia muscular de Emery Dreifuss,EDMD,distrofia de Emery-Dreifuss"
Fucosidosis,Q177878, , , , , , , , , , , , ,271.8,E77.1,C0016788,D005645,C61274,https://es.wikipedia.org/wiki/Fucosidosis, , 
Q110449149,Q110449149, , , , , , , , , , , , , , , , , , , , 
Xantomatosis cerebrotendinosa,Q2602467, , , , , , , , , , , , , ,E75.5,C0238052,D019294,C84628,https://es.wikipedia.org/wiki/Xantomatosis_cerebrotendinosa, ,Enfermedad de Van Bogaert
Q1077955,Q1077955, , , , , , , , , , , , , , ,C0162359,D053358,C84562, , , 
Q17028486,Q17028486, , , , , , , , , , , , , ,E83.4, , , , , , 
Q183390,Q183390, , , , , , , , , , , , , , , , , , , , 
Intolerancia a la fructosa,Q1609755, , , , , , , , , , , , ,271.2,"E74.1,E74.12",C0016751,D005633,C84720,https://es.wikipedia.org/wiki/Intolerancia_hereditaria_a_la_fructosa, ,Fructosemia
aneurisma de la aorta torácica,Q3616648, , , , , , , , , , , , , , ,C0162872,D017545,C27001, , ,aneurisma de aorta torácica
síndrome de Fahr,Q1947307, , , , , , , , , , , , , , ,C0393590,C536275,"C129973,C179297",https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Fahr, ,"Calcificaciones cerebrales no arterioscleroticas,Calcificaciones cerebrales no arterioscleróticas,Calcinosis de los nucleos del cerebro,Calcinosis de los núcleos del cerebro,Ferrocalcinosis cerebro vascular,Ferrocalcinosis cerebrovascular,Sindrome de Fahr"
Glomerulonefritis membranoproliferativa,Q2299379, , ,Eculizumab,Q421617, , , , , , , , , , ,C0017662,D015432,C34644,https://es.wikipedia.org/wiki/Glomerulonefritis_membranoproliferativa, , 
Adrenomieloneuropatía,Q3310134, , , , , , , , , , , , , ,E71.3,C1527231, , ,https://es.wikipedia.org/wiki/Adrenomieloneuropat%C3%ADa, , 
Q18554312,Q18554312, , , , , , , , , , , , ,335.11,G12.1,"C0152109,C0700595",D014897,"C118847,C85076", , , 
Q3758798,Q3758798, , , , , , , , , , , , , , , , , , , , 
Q18419624,Q18419624, , , , , , , , , , , , , , , , , , , , 
Anemia microangiopática,Q2063651, , , , , , , , , , , , , , ,C0221021, , ,https://es.wikipedia.org/wiki/Anemia_microangiop%C3%A1tica, ,Anemia Microangiopatica
Q16550086,Q16550086, , , , , , , , , , , , , , , , , , , , 
Q16550090,Q16550090, , , , , , , , , , , , , , , , ,C118161, , , 
Q24975366,Q24975366, , , , , , , , , , , , , ,D47.9,C1846545, , , , , 
Q890226,Q890226, , , , , , , , ,traumatismo,Q193078, , , , , , , , , , 
Q7920165,Q7920165, , , , , , , , , , , , , , , , , , , , 
Q7243127,Q7243127, , , , , , , , , , , , , , , , , , , , 
Q5446448,Q5446448, , , , , , , , , , , , , , ,C0272272, , , , , 
Enfermedad hemorrágica del recién nacido,Q1671351, , , , , , , , ,Deficiencia de vitamina K,Q4138767, , ,776.0,P53,C0019088,D006475,C111857,https://es.wikipedia.org/wiki/Enfermedad_hemorr%C3%A1gica_del_reci%C3%A9n_nacido, ,Enfermedad hemorragica del recien nacido
enfermedad hemorrágica,Q611571, , , , , , , , , , , , ,287.9,D69.9,C0019087,D006474, ,https://es.wikipedia.org/wiki/Diatesis_hemorr%C3%A1gica, ,"Diatesis hemorragica,Diatesis hemorrágica,Diátesis hemorragica,Diátesis hemorrágica"
Sufrimiento fetal agudo,Q2592062, , , , , , , , , , , , , , , ,D005316,C50563,https://es.wikipedia.org/wiki/Sufrimiento_fetal_agudo, , 
Macrosomía,Q1886514, , , , , , , , , , , , , , , ,D005320,C87092,https://es.wikipedia.org/wiki/Macrosom%C3%ADa, ,"Grande para la edad gestacional,Macrosomia"
Q7187900,Q7187900, , , , , , , , , , , , , , ,C0263586, , , , , 
Q5461095,Q5461095, , , , , , , , , , , , , , , , , , , , 
Lichen aureus,Q107993232, , , , , , , , , , , , , , , , , , , , 
Graham Hitch,Q1541930, , , , , , , , , , , , , , , , , , ,psicólogo británico, 
equinismo,Q1097541, , , , ,de puntillas,Q7808984, , , , , , , , , , , , , , 
Q3961692,Q3961692, , , , , , , , , , , , , , , , , , , , 
Q7434062,Q7434062, , , , , , , , , , , , , , , , , , , , 
Q95379552,Q95379552, , , , , , , , , , , , , , , , , , , , 
Q1524166,Q1524166, , , , , , , , , , , , , , ,"C0231791,C4082169",D000070592, , , , 
Q7250458,Q7250458, , , , , , , , , , , , , , , , , , , , 
Q3498706,Q3498706, , , , , , , , ,Q1942814,Q1942814, , , , , , , , , , 
Q7618805,Q7618805, , , , , , , , , , , , , , , , , , , , 
Q6714500,Q6714500, , , , , , , , , , , , , ,G11.4,C0795953,C536029,C129930, , , 
Q6731552,Q6731552, , , , , , , , , , , , , , ,C0427170, , , , , 
Q201672,Q201672, , , , , , , , , , , , , , ,C0231716, , , , , 
marcha de Trendelenburg,Q7838288, , , , , , , , , , , , , , , , , , ,signo clínico propio de la debilidad de los músculos abductores de la cadera,marcha del glúteo medio
Q1942814,Q1942814,debilidad muscular,Q270421, , , , , , ,neuropatía periférica,Q945238, , , , , , , , , , 
Q6756952,Q6756952, , , , , , , , , , , , , , , , , , , , 
Q5572474,Q5572474, , , , , , , , , , , , , , ,C0231716, , , , , 
Q7682437,Q7682437, , , , , , , , , , , , , , ,C0231779, , , , , 
Q8054330,Q8054330, , , , , , , , , , , , , , , , , , , , 
Q2007380,Q2007380, , , , , , , , , , , , , , , , , , , , 
Tofo,Q2293277, , , , , , , , ,gota,Q133087, , ,274.03, ,"C0221248,CL449234", , ,https://es.wikipedia.org/wiki/Tofo, ,"Tofo gotoso,Tofos gotaceos,Tofos gotosos,Tofos gotáceos"
Q5464666,Q5464666, , , , , , , , , , , , , , ,C0263509, , , , , 
Q22091804,Q22091804, , , , , , , , , , , , , , , , , , , , 
Q1656464,Q1656464, , , , , , , , , , , , , , ,C0263236, , , , , 
Q6815149,Q6815149, , , , , , , , , , , , , , , , , , , , 
Enterobius vermicularis,Q1253087, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Enterobius_vermicularis,Nematodo,"Oxiuro,Oxiuros,Oxiuró"
Rinolicuorrea,Q5064115, , , , , , , , , , , , , , , ,D002559, ,https://es.wikipedia.org/wiki/Rinolicuorrea, , 
Q7168695,Q7168695, , , , , , , , , , , , , , ,C2853959, ,C4340, , , 
Hemoglobina C,Q409030, , , , , , , , , , , , ,282.7,D58.2,C0019021,D006445,C34675,https://es.wikipedia.org/wiki/Hemoglobina_C, , 
Tumor del estroma gastrointestinal,Q1495661, , ,"Imatinib,Nilotinib,Pazopanib,Q198728,Sunitinib,regonafenib","Q177094,Q198728,Q3891664,Q412327,Q417542,Q7157043", , , , , , , , , ,"C26.9,C49.A","C0238198,C3179349",D046152,"C27940,C3868",https://es.wikipedia.org/wiki/Tumor_del_estroma_gastrointestinal, ,Tumores del estroma gastrointestinal
Q3144913,Q3144913, , , , , , , , , , , , , , ,C0018922,D006393,"C27263,C3087", , , 
Q7003147,Q7003147, , , , , , , , , , , , , , , , , , , , 
Q7655147,Q7655147, , , , , , , , , , , , , , , , , , , , 
Q5130614,Q5130614, , , , ,Q3473544,Q3473544, , , , , , , ,C64,C0334488, ,C4264, , , 
Q5311596,Q5311596, , , , , , , , , , , , , , ,"C0206768,C0476128,CL018000",D018299, , , , 
curvatura espinal patológica,Q7577456, , , , , , , , , , , , , , , ,D013121, , , ,curvatura patológica de la columna vertebral
Retrolistesis,Q4393723, , , , , , , , , , , , , , ,C1562792, , ,https://es.wikipedia.org/wiki/Retrolistesis, , 
Q463232,Q463232, , , , , , , , , , , , , , ,C0221690, , , , , 
Q7578962,Q7578962, , , , , , , , , , , , , , , , , , , , 
Nódulo de Schmorl,Q1524867, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/N%C3%B3dulo_de_Schmorl,padecimiento en los discos de la columna vertebral,Nodulo de Schmorl
enfermedad de la espina cervical,Q5065358, , , , , , , , , , , , , , ,C1290145, , , , ,enfermedad de las cervicales
Q3624839,Q3624839, , , , , , , , , , , , , , ,C0238434, , , , , 
Q48782219,Q48782219, , , , , , , , , , , , , , , , , , , , 
Q55921805,Q55921805, , , , , , , , , , , , , , , , , , , , 
Q4936903,Q4936903, , , , , , , , , , , , , , ,C4075837, , , , , 
Q2909420,Q2909420, , , , , , , , , , , , ,341.1,G37.0,C0007795,D002549, , , , 
Tolypocladium geodes,Q10699415, , , , , , , , , , , , , , , , , , , , 
Q56854266,Q56854266, , , , , , , , , , , , , , , , , , , , 
Q4925923,Q4925923, , , , , , , , , , , , , , , , , , , , 
Q16969216,Q16969216, , , , , , , , , , , , , , ,C0582876, , , , , 
Q5058671,Q5058671, , , , , , , , , , , , , , ,C0457523, , , , , 
Q5563105,Q5563105, , , , , , , , , , , , , , ,C0266099, , , , , 
Q5282056,Q5282056, , , , , , , , , , , , , ,L98.5, , , , , , 
Q4675041,Q4675041, , , , , , , , , , , , ,701.8,L98.5,C0406660, , , , , 
Q7133225,Q7133225, , , , , , , , , , , , , ,L98.5, , , , , , 
Q4818892,Q4818892, , , , , , , , , , , , , ,L98.5, , , , , , 
Q16919655,Q16919655, , , , , , , , , , , , , , ,"C4273968,CL511557", , , , , 
Q5253500,Q5253500, , , , , , , , , , , , , , ,C0424605, , , , , 
Q5300200,Q5300200, , , , , , , , , , , , , , ,C0263397, , , , , 
Q4673097,Q4673097, , , , , , , , , , , , , , ,C0338486, , , , , 
Q3961635,Q3961635, , , , , , , , , , , , , , ,C0343713, , , , , 
embarazo psicológico,Q1065846, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Embarazo_psicol%C3%B3gico,"sintomatología general similar a un embarazo, de origen psicológico","embarazo imaginario,embarazo psicologico,pseudociesis,sindrome de Rapunzel utopico,síndrome de Rapunzel utópico"
Síndrome del espejo,Q1344196, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/S%C3%ADndrome_del_espejo, ,Sindrome del espejo
Q7240529,Q7240529, , , , , , , , , , , , , , , , , , , , 
obesidad parental,Q7136785, , , , , , , , , , , , , , ,C1719570, , , , ,obesidad maternal
Ruptura prematura de membrana,Q11703370,Q176918,Q176918, , ,Q176918,Q176918, , , , , , , , ,C0015944,D005322,C87113,https://es.wikipedia.org/wiki/Rotura_prematura_de_membrana, , 
fiebres puerperales,Q7258523, , , , , , , , ,puerperio,Q749115, , , , ,"C0161972,C0851489",D011644,C116323, , ,"enfermedad puerperal,trastorno del puerperio"
Hematoma coriónico,Q559266, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Hematoma_cori%C3%B3nico, ,Hematoma corionico
Q7233555,Q7233555, , , , , , , , ,embarazo prolongado,Q3399863, , , , ,C0221007, , , , , 
Q2253109,Q2253109, , , , , , , , , , , , , ,D69.58, , , , , , 
Q62000704,Q62000704, , , , , , , , , , , , , , , , , , , , 
Q7239883,Q7239883, , , , , , , , , , , , , , ,"C0156799,C0404795", , , , , 
Q7902650,Q7902650, , , , , , , , ,Retroversión uterina,Q1069694, , , , ,C0341831, , , , , 
Hipoxia fetal,Q4113828, , , , , , , , , , , , , , , ,D005311, ,https://es.wikipedia.org/wiki/Hipoxia_fetal,condición médica, 
Q4686351,Q4686351, , , , , , , , , , , , , , ,C0854271, , , , , 
Pápulas urticarias pruriginosas y placas de embarazo,Q1140452, , , , , , , , , , , , ,"646.80,692.9",O26.8,C0269680,C535817, ,https://es.wikipedia.org/wiki/P%C3%A1pulas_urticarias_pruriginosas_y_placas_de_embarazo, ,Papulas urticarias pruriginosas y placas de embarazo
diabetes mellitus gestacional,Q126691, , , , , , , , , , , , , ,O24.4,C0085207,D016640,C34942,https://es.wikipedia.org/wiki/Diabetes_mellitus_gestacional, ,diabetes gestacional
Q4778771,Q4778771, , , , , , , , , , , , , , ,C0340763, , , , , 
Q1470833,Q1470833, , , , , , , , , , , , , , , ,D004619,C111911, , , 
Q2515884,Q2515884, , , , , , , , , , , , , , , ,D000030,C50652, , , 
enfermedad intercurrente en el embarazo,Q16154420, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Enfermedades_intercurrentes_en_el_embarazo, , 
Q3724764,Q3724764, , , , , , , , , , , , , , , ,D005331,"C113148,C113149", , , 
sida y embarazo,Q3537721, , , , , , , , , , , , , , ,"C2963172,C3840061", , , , , 
Embarazo críptico,Q16953069, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Embarazo_cr%C3%ADptico, , 
Q15520396,Q15520396, , , , , , , , , , , , , , , , , , , , 
Q21235626,Q21235626, , , , , , , , , , , , , , ,C4039649, , , , , 
Q25379050,Q25379050, , , , , , , , , , , , , , ,C0410439, , , , , 
Q72941151,Q72941151, , , , , , , , , , , , , , , , , , , , 
meteoropatía,Q131456, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Meteoropat%C3%ADa, ,Meteoropatia
enteropatía ambiental,Q21281026,trastorno específico del desarrollo,Q7574983, , , , , , ,"Defecación al aire libre,malnutrición","Q12167,Q17072861", , , , , , , , ,enfermedad infecciosa intestinal,"enteropatia ambiental,enteropatia tropical,enteropatía tropical"
fístula de Cimino,Q1092122, , , , , , , , , , , , , , , ,D001166, ,https://es.wikipedia.org/wiki/F%C3%ADstula_de_Cimino,Acceso Vascular para Hemodiálisis,"Fistula de Cimino,Fistula de Cimino Brescia,Fistula de Cimino-Brescia,Fístula de Cimino Brescia,Fístula de Cimino-Brescia"
Q2105264,Q2105264, , , , , , , , ,Q55783186,Q55783186, , , , ,C1290395, , , , , 
Q17081080,Q17081080, , , , , , , , , , , , , , ,"C0238412,C0263992", , , , , 
nefroma mesoblástico,Q6821415, , , , , , , , , , , , , , ,C0206628,D018201, , , , 
Q7170402,Q7170402, , , , , , , , , , , , , , , , , , , , 
Q5018845,Q5018845, , , , , , , , , , , , , , , , , , , , 
Q7121929,Q7121929, , , , , , , , , , , , , , ,C0340932, , , , , 
síndrome de twiddler,Q25326602, , , , , , , , , , , , , , ,"C0543813,C0854574", , ,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_twiddler,Condición médica,síndrome del giro inadvertido del marcapasos
Prototecosis,Q1130632, , , , , , , , ,Prototheca,Q150954, , , , , , , ,https://es.wikipedia.org/wiki/Prototecosis, ,Protothecosis
Q806366,Q806366, , , , , , , , , , , , , , ,CL379939, , , , , 
Q7132988,Q7132988, , , , , , , , , , , , , , ,C0941093, , , , , 
Q1252743,Q1252743, , , , ,Q60536007,Q60536007, , , , , , , , , , , , , , 
urticaria solar,Q959383, , , , , , , , , , , , ,708.8,L56.3,C0263610, , , , , 
Q7187904,Q7187904, , , , , , , , , , , , , , , , , , , , 
Q7187821,Q7187821, , , , , , , , , , , , , , , , , , , , 
Q4676885,Q4676885, , , , , , , , , , , , , ,L56.4,"C0406217,C1868090",C566780, , , , 
Coma diabético,Q777717, , , , , , , , ,cetoacidosis diabética,Q877827, , , , , ,D003926, ,https://es.wikipedia.org/wiki/Coma_diab%C3%A9tico,condición médica debido a la diabetes,Coma diabetico
Terapia de choque con insulina,Q122694, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Terapia_de_choque_con_insulina, , 
lipohipertrofia insulínica,Q1827374, , , , , , , , , , , , , , , , , , , ,lipohipertrofia
Q5958427,Q5958427, , , , , , , , , , , , , , , , , , , , 
Q5270132,Q5270132, , , , , , , , , , , , , , ,C0853897,D058065, , , , 
diabetes mellitus y embarazo,Q2777805, , , , ,diabetes mellitus gestacional,Q126691, , ,diabetes mellitus,Q12206, , , , , ,D011254, , , , 
Q5270136,Q5270136, , , , , , , , , , , , , , , , , , , , 
Q7207847,Q7207847, , , , , , , , , , , , , , , , , , , , 
Q7207846,Q7207846, , , , , , , , , , , , , , , , , , , , 
Descamación húmeda,Q6894843, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Descamaci%C3%B3n_h%C3%BAmeda, , 
Q2999001,Q2999001, , , , , , , , , , , , , , , , , , , , 
Q16928079,Q16928079, , , , , , , , , , , , , , , , , , , , 
Q1887340,Q1887340, , , , , , , , , , , , , , ,C0206732,D018323,C3800, , , 
Q3843792,Q3843792, , , , , , , , , , , , , , , ,D002275, , , , 
Q7452268,Q7452268, , , , , , , , , , , , , , ,C0860283, , , , , 
Q16919787,Q16919787, , , , , , , , , , , , , , ,C0263452, , , , , 
Q6062276,Q6062276, , , , , , , , ,yodo,Q1103, , , , , , , , , , 
Q4973728,Q4973728, , , , , , , , , , , , , , ,C0006234, , , , , 
diástasis de rectos abdominales,Q638370, , , , , , , , , , , , , , ,C0221766, , ,https://es.wikipedia.org/wiki/Di%C3%A1stasis_de_rectos_abdominales, ,Diastasis de rectos abdominales
Q7039177,Q7039177, , , , , , , , , , , , , , , , , , , , 
Q7535419,Q7535419, , , , , , , , , , , , , , , , , , , , 
alergia a los animales de laboratorio,Q6467269, , , , , , , , , , , , , , , , , , , , 
alergia a la caspa de animales,Q5481761, , , , , , , , ,escama,Q5215707, , , , ,C0700360,D006967, ,https://es.wikipedia.org/wiki/Alergia_a_la_caspa_de_animales, , 
alergia a los gatos,Q1736897, , , , , , , , ,"Q104413227,Q1092156","Q104413227,Q1092156", , , , , , , ,https://es.wikipedia.org/wiki/Alergia_a_los_gatos, , 
Q28134897,Q28134897, , , , , , , , , , , , , , ,C3839280, , , , , 
Rotura del tímpano,Q2562623, , , , , , , , , , , , , , , ,D018058, ,https://es.wikipedia.org/wiki/Rotura_del_t%C3%ADmpano, ,Rotura del timpano
perforación intestinal,Q279324, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Perforaci%C3%B3n_intestinal,patología intestinal,"perforacion gastrointestinal,perforacion intestinal,perforación gastrointestinal"
perforación uterina,Q3918693, , , , , , , , , , , , , , , ,D014595, , , , 
Dedo del Pie de Morton,Q1985788, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Dedo_del_Pie_de_Morton, , 
Q5151412,Q5151412, , , , , , , , , , , , , , , , , , , , 
intoxicación por sustancias,Q865968, , , , , , , , , , , , , , , , , , , ,intoxicacion por sustancias
efectos del cannabis sobre la salud,Q4358078, , , , , , , , ,abuso del cannabis,Q25531259, , , , ,CL548536, , ,https://es.wikipedia.org/wiki/Efectos_del_cannabis_sobre_la_salud,Efectos de la marihuana sobre nuestra salud, 
meth mund,Q956605, , , , , , , , , , , , , , , , , , , , 
Q5689498,Q5689498, , , , , , , , , , , , , , , , , , , , 
Q359099,Q359099, , , , , , , , , , , , , , ,"C0700178,CL519431", , , , , 
Alcohol Research and Health,Q15753599, , , , , , , , , , , , , , , , , , ,revista científica, 
Q2356302,Q2356302, , , , , , , , , , , , , , ,C0346053, , , , , 
Q5383706,Q5383706, , , , , , , , , , , , , , ,C1275242, , , , , 
absentmindedness,Q48533018, , , , , , , , , , , , , , , , , , , , 
Q3306095,Q3306095, , , , , , , , , , , , , , ,C0554977, , , , , 
Q5647184,Q5647184, , , , , , , , , , , , , , , , , , , , 
Q4779281,Q4779281, , , , , , , , , , , , , , ,C0264144, , , , , 
colitis colágena,Q450470, , , , , , , , , , , , ,558.9,"K52.831,K52.89",C0238067,D046729,C27021,https://es.wikipedia.org/wiki/Colitis_col%C3%A1gena, , 
Q6842571,Q6842571, , , , , , , , , , , , , , , , , , , , 
tumor cartilaginoso,Q5047353, , , , , , , , , , , , , , ,C0476147, ,C4755, , ,tumor de cartílago
Q5383692,Q5383692, , , , , , , , , , , , , , ,C1708770, , , , , 
Q94325014,Q94325014, , , , , , , , , , , , , , , , , , , , 
Q5259492,Q5259492, , , , , , , , , , , , , , , ,D003803, , , , 
Q4389541,Q4389541, , , , , , , , , , , , , , , ,D011842, , , , 
Q5395975,Q5395975, , , , , , , , , , , , , , , , , , , , 
Q7243619,Q7243619, , , , , , , , , , , , , , ,C0266101, , , , , 
Q5566618,Q5566618, , , , , , , , , , , , , , , , , , , , 
Harry Goldblatt,Q1586522, , , , , , , , , , , , , , , , , , ,patólogo estadounidense, 
Q5160428,Q5160428, , , , , , , , , , , , , , , , , , , , 
Q3650514,Q3650514, , , , , , , , , , , , ,594.2,N21.1,C0162301, ,C26995, , , 
Q1229382,Q1229382, , , , , , , , , , , , , , ,C0233484, , , , , 
codicia,Q12819497, , , , , , , , , , , , , , , , , , ,"deseo excesivo de riquezas, sin necesidad de querer atesorarlas","angurria,avidez"
Spendthrift,Q7576290, , , , , , , , , , , , , , , , , , , , 
Oniomanía,Q606624, , , , , , , , , , , , , , ,C0520949, , ,https://es.wikipedia.org/wiki/Onioman%C3%ADa, ,Oniomania
ludopatía,Q748309, , , , , , , , , , , , ,312.31,F63.0,C0030662,D005715,C94335,https://es.wikipedia.org/wiki/Ludopat%C3%ADa,trastorno relacionado con el juego,"juego compulsivo,juego patologico,juego patológico,jugador compulsivo,ludopata,ludopatia,ludópata"
Ultraje a Rigor,Q516704, , , , , , , , , , , , , , , , , , ,grupo musical, 
Q143877,Q143877, , , , , , , , , , , , , , ,C0151564, , , ,síntoma neurológico, 
Q373308,Q373308, , , , , , , , , , , , , , , , , , , , 
Angiogenesis,Q15753544, , , , , , , , , , , , , , , , , , ,revista científica, 
Q27862451,Q27862451, , , , , , , , , , , , , , , , , , , , 
Q7545936,Q7545936, , , , , , , , , , , , , , ,C3266663, , , , , 
Q7545938,Q7545938, , , , , , , , , , , , , , , , , , , , 
estomatitis de nicotina,Q3973816, , , , , , , , , , , , , , , , , , , ,"estomatitis nicotinica,estomatitis nicotínica"
Q25312963,Q25312963, , , , , , , , ,Q3512694,Q3512694, , , , ,C0685919, , , , , 
Q3664169,Q3664169, , , , , , , , , , , , , , , ,D051298, , , , 
Q55950244,Q55950244, , , , , , , , , , , , , ,Q10.5,"C0344509,C1835612,C1867060",C566703, , , , 
Q3709315,Q3709315, , , , , , , , , , , , , , ,CL518836, , , , , 
síndrome de Capgras,Q838018, , , , , , , , , , , , , , ,C0006895,D002194,C34446,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Capgras,trastorno neuropsiquiátrico,"mal de Capgras,sindrome de Capgras"
Q5380239,Q5380239, , , , , , , , , , , , ,202.70,C86.2,C0456889,D058527,C4737, , , 
Q7248851,Q7248851, , , , , , , , , , , , , , , , , , , , 
síndrome de Edwards,Q457737, , , , ,Q21154047,Q21154047, , , , , , ,758.2,"Q91.0,Q91.1,Q91.2,Q91.3",C0152096,D000073842,"C101362,C36626",https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Edwards,tipo de aneuploidía humana,"Sindrome de Edwards,Trisomia 18,Trisomia cromosoma 18,Trisomía cromosoma 18,trisomía 18"
hipertimia,Q3824320, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Hipertimia,Trastorno psicológico, 
Q59408475,Q59408475, , , , , , , , , , , , , , , , , , , , 
Enfermedad de Lafora,Q163905,alucinación,Q130741, , , , , , , , , , , ,G40.3,"C0751783,C1850764",D020192,C84804,https://es.wikipedia.org/wiki/Enfermedad_de_Lafora, , 
Q17113413,Q17113413, , , , , , , , , , , , , , , , , , , , 
enfermedad tropical desatendida,Q929451, , , , , , , , , , , , , , , ,D058069, ,https://es.wikipedia.org/wiki/Enfermedades_tropicales_desatendidas,conjunto de enfermedades,"NTD,enfermedad desatendida,enfermedad tropical olvidada,enfermedades tropicales desatendidas,enfermedades tropicales olvidadas,neglected tropical diseases"
Q4564484,Q4564484, , , , , , , , ,infección,Q166231, , , , ,C0275572, , , , , 
ABSSI,ABSSI, , , , , , , , , , , , , , , , , , , , 
Q17152859,Q17152859, , , , , , , , , , , , , , , , , , , , 
trastorno hereditario del metabolismo de los esteroides,Q15051314, , , , , , , , , , , , , , ,C1257809,D043202, , , , 
Dislipoproteinemia,Q5808459, , , , , , , , , , , , , , ,C0598784, , ,https://es.wikipedia.org/wiki/Dislipoproteinemia, , 
Q9390457,Q9390457, , , , , , , , , , , , ,759.89,Q87.2,"C0595985,C1863203",C535629, , , , 
Q6759035,Q6759035, , , , , , , , , , , , , , ,C0424617, , , , , 
Calcifilaxia,Q1026326, , , , , , , , , , , , ,275.49,E83.5,C0006666,D002115,C84607,https://es.wikipedia.org/wiki/Calcifilaxia,enfermedad rara, 
grafomanía,Q953131, , , , , , , , , , , , , , , , , , ,impulso irresistible de escribir,"grafomania,graforrea"
Q4346960,Q4346960, , , , , , , , , , , , , , , , , , , , 
